Taxon ID,scientificName,commonName,EPBC_Status,EPBC_Name,EPBC_Effective_Date,ConservationAdviceDate,Family,Genus,NSW_Status,NSW_Name,SA_Status,SA_Name,IUCN_Status,IUCN_Name,NSW,SA
2588,Acacia hemsleyi, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia hemsleyi,,
8877,Acacia heteroclita, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia heteroclita,,
55362,Acacia hexaneura, ,,,,,Fabaceae,Acacia,,,Rare,Acacia hexaneura,Near Threatened,Acacia hexaneura,,
6910,Acacia hilliana,Hill's Tabletop Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia hilliana,,
15287,Acacia hippuroides, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia hippuroides,,
10883,Acacia homaloclada, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia homaloclada,,
22640,Acacia homalophylla,Yarran Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia omalophylla,,
20100,Acacia howittii,"Howitt's Wattle, Sticky Wattle",,,,,Fabaceae,Acacia,,,,,Vulnerable,Acacia howittii,,
16757,Acacia imbricata,Imbricate Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia imbricata,,,,Endemic
65211,Acacia imitans,Gibson Wattle,Endangered,Acacia imitans,8-Jan-09,8-Jan-09,Fabaceae,Acacia,,,,,Endangered,Acacia imitans,,
4324,Acacia implexa,"Lightwood, Hickory Wattle, Screw-pod Wattle, Bastard Myall, Lignum Vitae, Fish Wattle, Broad-leaf Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia implexa,,
11630,Acacia inaequilatera,"Camel Bush, Corky Kanji, Fire Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia inaequilatera,,
17818,Acacia inceana, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia inceana,,
64495,Acacia insolita subsp. recurva,Yornaning Wattle,Endangered,Acacia insolita subsp. recurva,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
12987,Acacia intorta, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia intorta,,
5376,Acacia irrorata,"Blueskin, Green Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia irrorata,,
19611,Acacia iteaphylla,"Flinders Range Wattle, Willow-leaved Wattle, Winter Wattle",,,,,Fabaceae,Acacia,,,Rare,Acacia iteaphylla,,,,
15433,Acacia ixodes, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia ixodes,,
11652,Acacia jacksonioides, ,,,,,Fabaceae,Acacia,,,,,Near Threatened,Acacia jacksonioides,,
6318,Acacia jamesiana, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia jamesiana,,
4625,Acacia jasperensis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia jasperensis,,
8639,Acacia jennerae,Coonavittra Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia jennerae,Least Concern,Acacia jennerae,,
9446,Acacia jensenii,Urpata (aboriginal-Warpiri),,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia jensenii,,
12328,Acacia jibberdingensis,Jibberding Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia jibberdingensis,,
4727,Acacia jucunda,Yetman Wattle,,,,,Fabaceae,Acacia,Endangered,Acacia jucunda,,,Least Concern,Acacia jucunda,Present,
4855,Acacia julifera, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia julifera,,
11515,Acacia kelleri, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia kelleri,,
17917,Acacia kempeana,"Witchetty Bush, Wanderrie Wattle",,,,,Fabaceae,Acacia,,,,,"Least Concern, Least Concern","Acacia kempeana, Acacia sibirica",,
13816,Acacia kingiana, ,Extinct,Acacia kingiana,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
75097,Acacia lacertensis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia lacertensis,,
14198,Acacia lanigera,"Woolly Wattle, Hairy Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia lanigera,,
31652,Acacia lanigera var. gracilipes, ,Endangered,Acacia lanigera var. gracilipes,7-Sep-23,7-Sep-23,Fabaceae,Acacia,,,,,,,Present,
55575,Acacia lanuginophylla,Woolly Wattle,Endangered,Acacia lanuginophylla,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
11378,Acacia lasiocalyx, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia lasiocalyx,,
2222,Acacia latescens,Ball Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia latescens,,
3162,Acacia latifolia, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia latifolia,,
14275,Acacia latzii,Latz's Wattle,Vulnerable,Acacia latzii,16-Jul-00,,Fabaceae,Acacia,,,Rare,Acacia latzii,,,,Present
4165,Acacia lauta,Tara Wattle,Vulnerable,Acacia lauta,16-Jul-00,1-Oct-08,Fabaceae,Acacia,,,,,,,,
7213,Acacia leiocalyx,"Blackwattle, Early-flowering Black Wattle, Curracabah, Brisbane Black Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leiocalyx,,
8206,Acacia leiophylla, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leiophylla,,
18771,Acacia leprosa,Cinnamon Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leprosa,,
56701,Acacia leptalea,Chinocup Wattle,Endangered,Acacia leptalea,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
11707,Acacia leptocarpa,North Coast Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leptocarpa,,
13913,Acacia leptoloba, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leptoloba,,
15610,Acacia leptoneura, ,Critically Endangered,Acacia leptoneura,24-Sep-15,24-Sep-15,Fabaceae,Acacia,,,,,,,,
2903,Acacia leptopetala, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leptopetala,,
2143,Acacia leucoclada,Northern Silver Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia leucoclada,,
16089,Acacia ligulata,"Dune Wattle, Sandhill Wattle, Small Cooba, Umbrella Bush, Wirra",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia ligulata,,
7149,Acacia ligustrina, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia ligustrina,,
23000,Acacia linearifolia,"Stringybark Wattle, Narrow-leaved Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia linearifolia,,
14868,Acacia lineata,"Streaked Wattle, Lined-leaved Wattle",,,,,Fabaceae,Acacia,,,Rare,Acacia lineata,,,,
55567,Acacia lobulata,Chiddarcooping Wattle,Endangered,Acacia lobulata,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
20076,Acacia loderi,"Nealie, Nelia, Broken Hill Gidgee, Myall",,,,,Fabaceae,Acacia,,,Rare,Acacia loderi,Near Threatened,Acacia loderi,Present,Present
15311,Acacia longifolia,"Sydney Golden Wattle, Sallow Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia longifolia,,
7627,Acacia longipedunculata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia longipedunculata,,
13425,Acacia longiphyllodinea,Yalgoo,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia longiphyllodinea,,
9914,Acacia longispicata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia longispicata,,
19383,Acacia longispinea, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia longispinea,,
14307,Acacia longissima,Narrow-leaf Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia longissima,,
11448,Acacia loroloba, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia loroloba,,
17262,Acacia lunata,Lunate-leaved Acacia,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia lunata,,
15794,Acacia lysiphloia,Turpentine,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia lysiphloia,,
10803,Acacia macdonnellensis,MacDonnell Mulga,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia macdonnellensis,,
10711,Acacia macnuttiana,McNutt's Wattle,Vulnerable,Acacia macnuttiana,16-Jul-00,26-Mar-08,Fabaceae,Acacia,Vulnerable,Acacia macnuttiana,,,,,Endemic,
4218,Acacia maconochieana,Mullan Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia maconochieana,,
5163,Acacia macradenia,Zig-zag Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia macradenia,,
12881,Acacia maidenii,Maiden's Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia maidenii,,
9867,Acacia mangium,"Mangium, Hickory Wattle, Black Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia mangium,,
18003,Acacia marramamba, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia marramamba,,
75081,Acacia masliniana, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia masliniana,,
55608,Acacia meiantha, ,Endangered,Acacia meiantha,11-May-18,11-May-18,Fabaceae,Acacia,Endangered,Acacia meiantha,,,,,Endemic,
20290,Acacia melvillei,"Yarran, Melville's Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia melvillei,,
9218,Acacia menzelii,Menzel's Wattle,Vulnerable,Acacia menzelii,16-Jul-00,3-Jul-08,Fabaceae,Acacia,,,Vulnerable,Acacia menzelii,,,,Endemic
6891,Acacia merinthophora, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia merinthophora,,
18150,Acacia microbotrya,Manna Wattle,,,,,Fabaceae,Acacia,,,,,"Least Concern, Least Concern","Acacia microbotrya, Acacia daphnifolia",,
21531,Acacia microsperma,Bowyakka,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia microsperma,,
3519,Acacia mimula, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia mimula,,
55384,Acacia minyura, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia minyura,,
9128,Acacia mitchellii,Mitchell's Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia mitchellii,Least Concern,Acacia mitchellii,,
75175,Acacia mitodes, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia mitodes,,
11799,Acacia montana,Mallee Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia montana,Least Concern,Acacia montana,,
14347,Acacia monticola,Red Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia monticola,,
18785,Acacia mountfordiae, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia mountfordiae,,
14217,Acacia mucronata,"Variable Sallow Wattle, Narrow-leaf Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia mucronata,,
14141,Acacia muelleriana, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia muelleriana,,
16983,Acacia multisiliqua, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia multisiliqua,,
14266,Acacia multispicata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia multispicata,,
19537,Acacia murrayana,"Murray's Wattle, Sandplain Wattle, Colony Wattle, Powder Bark Wattle, Murray Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia murrayana,,
75050,Acacia mutabilis subsp. angustifolia, ,,,,,Fabaceae,Acacia,,,Rare,Acacia mutabilis subsp. angustifolia,,,,
7406,Acacia nanodealbata, ,,,,,Fabaceae,Acacia,,,,,Endangered,Acacia nanodealbata,,
2591,Acacia neriifolia,"Oleander Wattle, Oleander-leaved Wattle, Bastard Yarran, Silver Wattle, Black Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia neriifolia,,
32693,Acacia neurocarpa, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia neurocarpa,,
13239,Acacia neurophylla, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia neurophylla,,
18355,Acacia notabilis,"Notable Wattle, Flinders Wattle, Stiff Golden Wattle, Mallee Golden Wattle",,,,,Fabaceae,Acacia,Endangered,Acacia notabilis,,,,,Present,
7024,Acacia nyssophylla, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia nyssophylla,,
6613,Acacia obtusifolia, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia obtusifolia,,
65273,Acacia octonervia, ,,,,,Fabaceae,Acacia,,,,,Vulnerable,Acacia octonervia,,
3385,Acacia oldfieldii, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oldfieldii,,
12526,Acacia olgana,Mount Olga Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia olgana,,
21200,Acacia oligoneura, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oligoneura,,
13963,Acacia oncinocarpa, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oncinocarpa,,
10307,Acacia oraria, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oraria,,
13377,Acacia orites,"Mountain Sallow Wattle, Mountain Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia orites,,
8688,Acacia orthocarpa, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia orthocarpa,,
9610,Acacia oshanesii, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oshanesii,,
7128,Acacia oswaldii,"Umbrella Wattle, Umbrella Bush, Miljee, Nelia, Middia, Curly Yarran, Whyacka",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oswaldii,,
20811,Acacia oxycedrus,Spike Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia oxycedrus,,
13779,Acacia pachyacra, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pachyacra,,
14824,Acacia pachycarpa, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pachycarpa,,
75051,Acacia pachyphylla, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pachyphylla,,
12600,Acacia palustris,Needlewood,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia palustris,,
18722,Acacia papyrocarpa,Western Myall,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia papyrocarpa,,
18282,Acacia paradoxa,"Prickly Acacia, Acacia Hedge, Kangaroo Thorn, Hedge Wattle, Kangaroo Acacia, Prickly Wattle, Paradoxa Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia paradoxa,,
55383,Acacia paraneura, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia paraneura,,
3219,Acacia pellita, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pellita,,
20163,Acacia pendula,"Weeping Myall, Myall, Boree, Balaar, Nilyah, Silver-leaf Boree, True Myall",,,,,Fabaceae,Acacia,,,Vulnerable,Acacia pendula,Least Concern,Acacia pendula,Present,Present
17602,Acacia penninervis,"Veined Wattle, Mountain Hickory, Hickory Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia penninervis,,
4615,Acacia pentadenia,"Karri Wattle, Catbush",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pentadenia,,
4228,Acacia petraea,Lancewood,,,,,Fabaceae,Acacia,Endangered,Acacia petraea,,,Least Concern,Acacia petraea,Present,
8301,Acacia peuce,"Waddy, Waddi, Waddy-wood, Birdsville Wattle",Vulnerable,Acacia peuce,16-Jul-00,,Fabaceae,Acacia,,,,,,,,Present
20281,Acacia pharangites,Wongan Gully Wattle,Endangered,Acacia pharangites,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
2784,Acacia phasmoides,Phantom Wattle,Vulnerable,Acacia phasmoides,16-Jul-00,29-Sep-21,Fabaceae,Acacia,Vulnerable,Acacia phasmoides,,,Endangered,Acacia phasmoides,Present,
5094,Acacia phlebocarpa,Table-top Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia phlebocarpa,,
17916,Acacia phlebopetala, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia phlebopetala,,
20267,Acacia phlebophylla,Buffalo Sallow Wattle,,,,,Fabaceae,Acacia,,,,,Critically Endangered,Acacia phlebophylla,,
17259,Acacia pickardii,Birds Nest Wattle,Vulnerable,Acacia pickardii,16-Jul-00,,Fabaceae,Acacia,,,Rare,Acacia pickardii,,,,Present
5319,Acacia pinguifolia,"Fat-leaved Wattle,  Fat-leaf Wattle",Endangered,Acacia pinguifolia,16-Jul-00,29-Sep-21,Fabaceae,Acacia,,,Endangered,Acacia pinguifolia,,,,Endemic
5312,Acacia platycarpa,"Ghost Wattle, Pindan Wattle, White-barked Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia platycarpa,,
14247,Acacia plectocarpa, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia plectocarpa,,
2468,Acacia podalyriifolia,"Silver Wattle, Queensland Silver Wattle, Mt Morgan Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia podalyriifolia,,
16456,Acacia polifolia, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia polifolia,,
18101,Acacia polybotrya,Western Silver Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia polybotrya,,
2115,Acacia polystachya, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia polystachya,,
55115,Acacia porcata, ,Endangered,Acacia porcata,16-Jul-00,16-Dec-16,Fabaceae,Acacia,,,,,,,,
15224,Acacia praelongata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia praelongata,,
55363,Acacia praemorsa,Senna Wattle,Vulnerable,Acacia praemorsa,24-Dec-09,24-Dec-09,Fabaceae,Acacia,,,Endangered,Acacia praemorsa,,,,Endemic
14840,Acacia praetermissa,a shrub,Vulnerable,Acacia praetermissa,18-Aug-06,1-Oct-08,Fabaceae,Acacia,,,,,,,,
8270,Acacia prainii,Prain's Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia prainii,,
19865,Acacia pravissima,"Ovens Wattle, Wedge-leaf Wattle, Tumut Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pravissima,,
3347,Acacia preissiana, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia preissiana,,
19955,Acacia prismifolia,Diels' Wattle,Extinct,Acacia prismifolia,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
3877,Acacia pruinocarpa,"Gidgee, Black Gidgee, Tawu, Black Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pruinocarpa,,
18800,Acacia pubescens,"Downy Wattle, Hairy Stemmed Wattle",Vulnerable,Acacia pubescens,16-Jul-00,15-Jul-16,Fabaceae,Acacia,Vulnerable,Acacia pubescens,,,,,Endemic,
19799,Acacia pubifolia,Velvet Wattle,Vulnerable,Acacia pubifolia,16-Jul-00,1-Oct-08,Fabaceae,Acacia,Endangered,Acacia pubifolia,,,,,Present,
5044,Acacia pubirhachis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pubirhachis,,
8560,Acacia pulchella,Prickly Moses,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pulchella,,
61156,Acacia purpureopetala,Purple-flowered Wattle,Critically Endangered,Acacia purpureopetala,24-Jan-14,24-Jan-14,Fabaceae,Acacia,,,,,,,,
1990,Acacia pustula, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pustula,,
11241,Acacia pycnantha,"Golden Wattle, Broad-leaved Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pycnantha,,
13415,Acacia pycnostachya,Bolivia Wattle,Vulnerable,Acacia pycnostachya,16-Jul-00,29-Apr-14,Fabaceae,Acacia,Vulnerable,Acacia pycnostachya,,,,,Present,
56768,Acacia pygmaea,Dwarf Rock Wattle,Endangered,Acacia pygmaea,16-Jul-00,1-Oct-08,Fabaceae,Acacia,,,,,Endangered,Acacia pygmaea,,
7583,Acacia pyrifolia,Kanji Bush,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia pyrifolia,,
14529,Acacia quadrimarginea, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia quadrimarginea,,
17406,Acacia quornensis,Quorn Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia quornensis,Least Concern,Acacia quornensis,,
11952,Acacia ramulosa,Horse Mulga,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia ramulosa,,
64825,Acacia recurvata,Recurved Wattle,Endangered,Acacia recurvata,16-Jul-00,1-Oct-08,Fabaceae,Acacia,,,,,,,,
4789,Acacia redolens, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia redolens,,
65278,Acacia repanda, ,,,,,Fabaceae,Acacia,,,,,Endangered,Acacia repanda,,
19094,Acacia resinicostata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia resinicostata,,
9935,Acacia resinimarginea, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia resinimarginea,,
18830,Acacia resinistipulea, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia resinistipulea,,
7199,Acacia retinervis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia retinervis,,
64659,Acacia rhamphophylla,Kundip Wattle,Endangered,Acacia rhamphophylla,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
11282,Acacia rhetinocarpa,"Neat Wattle, Resin Wattle (SA)",Vulnerable,Acacia rhetinocarpa,16-Jul-00,17-Dec-13,Fabaceae,Acacia,,,Vulnerable,Acacia rhetinocarpa,,,,Endemic
4348,Acacia rhigiophylla,Dagger-leaf Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia rhigiophylla,,,,
18855,Acacia rhodophloia,Minni Ritchi,,,,,Fabaceae,Acacia,,,Rare,Acacia rhodophloia,Least Concern,Acacia rhodophloia,,
12193,Acacia rhodoxylon,"Rosewood, Ringy Rosewood",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia rhodoxylon,,
7519,Acacia riceana,Rice's Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia riceana,,
18899,Acacia rigens,"Needle Wattle, Nealie, Needle-bush Wattle, Nealia, Nilyah",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia rigens,,
17498,Acacia rivalis,"Silver Wattle, Creek Wattle",,,,,Fabaceae,Acacia,Endangered,Acacia rivalis,,,Least Concern,Acacia rivalis,Present,
9581,Acacia rostellifera, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia rostellifera,,
6575,Acacia rothii, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia rothii,,
19121,Acacia roycei, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia roycei,,
5782,Acacia rubida,"Red-stem Wattle, Red-leaved Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia rubida,,
7559,Acacia ruppii,Rupp's Wattle,Endangered,Acacia ruppii,16-Jul-00,23-Nov-21,Fabaceae,Acacia,Endangered,Acacia ruppii,,,,,Present,
2006,Acacia salicina,"Cooba, Coobar, Willow Wattle, Doolan, Broughton Willow, Native Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia salicina,,
2586,Acacia saligna,"Golden-wreath Wattle, Coojong, Orange Wattle, Blue-leafed Wattle, Western Australian Golden Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia saligna,,
8464,Acacia saxatilis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia saxatilis,,
17877,Acacia sciophanes,"Wundowlin Wattle, Ghost Wattle",Endangered,Acacia sciophanes,16-Jul-00,,Fabaceae,Acacia,,,,,,,,
18770,Acacia scirpifolia, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia scirpifolia,,
17420,Acacia sclerosperma, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sclerosperma,,
75105,Acacia scopulorum, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia scopulorum,,
17517,Acacia semilunata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia semilunata,,
19912,Acacia semirigida,Stony Ridge Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia semirigida,,
16291,Acacia sericata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sericata,,
3876,Acacia sericoflora, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sericoflora,,
9878,Acacia shirleyi,Lancewood,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia shirleyi,,
3672,Acacia sibilans,Whispering Myall,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sibilans,,
9354,Acacia sibina, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sibina,,
20478,Acacia signata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia signata,,
7108,Acacia silvestris,"Bodalla Wattle, Bodalla Silver Wattle, Red Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia silvestris,,
85094,Acacia simmonsiana,Simmons Wattle,,,,,Fabaceae,Acacia,,,Rare,Acacia simmonsiana,,,,
3328,Acacia simsii,"Heathlands Wattle, Sims' Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia simsii,,
6145,Acacia sparsiflora,"Currawong, Currawang",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sparsiflora,,
16932,Acacia spectabilis,"Mudgee Wattle, Pilliga Wattle, Glory Wattle",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia spectabilis,,
34123,Acacia spilleriana,Spiller's Wattle,Endangered,Acacia spilleriana,24-Dec-09,24-Dec-09,Fabaceae,Acacia,,,Endangered,Acacia spilleriana,,,,Endemic
55073,Acacia spirorbis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia spirorbis,,
81510,Acacia splendens,"Splendid Wattle, Dandaragan Wattle",Endangered,Acacia splendens,16-Jul-00,1-Apr-16,Fabaceae,Acacia,,,,,,,,
17556,Acacia steedmanii, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia steedmanii,,
13071,Acacia stenophylla,"Munumula, Balkura, Gurley, Gooralee, Ironwood, Dalby Wattle, River Cooba, River Myall, Eumong, Native Willow, Black Wattle, Dunthy",,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia stenophylla,,
20362,Acacia stereophylla, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia stereophylla,,
85652,Acacia stictophylla, ,,,,,Fabaceae,Acacia,,,,,Endangered,Acacia stictophylla,,
17520,Acacia stipuligera, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia stipuligera,,
15753,Acacia striatifolia, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia striatifolia,,
16061,Acacia stricta,"Hop Wattle, Straight Wattle",,,,,Fabaceae,Acacia,,,Rare,Acacia stricta,Least Concern,Acacia stricta,,
9390,Acacia strongylophylla,Round-leaf Wattle,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia strongylophylla,,
9675,Acacia suaveolens,"Sweet Wattle, Sweet-scented Wattle",,,,,Fabaceae,Acacia,,,Vulnerable,Acacia suaveolens,,,,Present
64828,Acacia subflexuosa subsp. capillata,Hairy-stemmed Zig-Zag Wattle,Endangered,Acacia subflexuosa subsp. capillata,16-Jul-00,1-Oct-15,Fabaceae,Acacia,,,,,,,,
18960,Acacia subtessarogona, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia subtessarogona,,
3042,Acacia subtilinervis, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia subtilinervis,,
11939,Acacia sulcata, ,,,,,Fabaceae,Acacia,,,,,Least Concern,Acacia sulcata,,
